"Macheng",31.1783333,115.0319444,42,0,0,0
"Maba",24.6833333,113.5833333,60,0,0,0
"Lushun",38.8,121.2666667,10,0,0,0
"Luqiaozhen",28.5788889,121.3783333,1,0,0,0
"Luoyang",34.6836111,112.4536111,133,0,0,0
"Luoyang",24.9622222,118.6811111,1,0,0,0
"Luoyang",23.1666667,114.2666667,10,0,0,0
"Luorong",24.4058333,109.6086111,77,0,0,0
"Luohe",33.5716667,114.0352778,67,0,0,0
"Luocheng",29.3833333,104.0333333,546,0,0,0
"Lujiang",31.2472222,117.2866667,9,0,0,0
"Kangding",30.0512652188889,101.960334777832,2563,0,0,0
"Lubu",23.1747222,112.2852778,9,0,0,0
"Luancheng",37.8791667,114.6516667,53,0,0,0
"Loudi",27.7344444,111.9944444,126,0,0,0
"Longquan",24.6686111,102.1605556,1587,0,0,0
"Longkou",37.6508333,120.3286111,7,0,0,0
"Liyang",31.4333333,119.4833333,4,0,0,0
"Liuyang",28.15,113.6333333,66,0,0,0
"Puning",23.3152778,116.1688889,12,0,0,0
"Lishui",28.4580556,119.9138889,43,0,0,0
"Lintong",34.3725,109.2033333,438,0,0,0
"Linyi",35.0630556,118.3427778,76,0,0,0
"Linxia",35.6002778,103.2063889,1889,0,0,0
"Linxi",39.7,118.4333333,16,0,0,0
"Linshui",36.4247222,114.2047222,142,0,0,0
"Linqu",36.5155556,118.5397222,89,0,0,0
"Linqiong",30.4166667,103.4833333,528,0,0,0
"Linqing",36.8455556,115.7116667,33,0,0,0
"Linping",30.4225,120.2972222,8,0,0,0
"Linhai",28.85,121.1166667,1,0,0,0
"Lingcheng",22.7072222,110.3491667,96,0,0,0
"Lincheng",19.9077778,109.6858333,30,0,0,0
"Linfen",36.0888889,111.5188889,467,0,0,0
"Liling",27.6666667,113.5,73,0,0,0
"Lichuan",30.3,108.85,1128,0,0,0
"Zengcheng",23.2833333,113.8166667,14,0,0,0
"Liaocheng",36.4438889,115.9647222,50,0,0,0
"Lianzhou",24.7811111,112.3825,84,0,0,0
"Lianzhou",21.6833333,109.15,1,0,0,0
"Lianran",24.9058333,102.4916667,1878,0,0,0
"Liangxiang",39.7319444,116.14,48,0,0,0
"Liancheng",21.6,110.2666667,18,0,0,0
"Leshan",29.5666667,103.7333333,402,0,0,0
"Lengshuitanqu",26.4408333,111.5780556,115,0,0,0
"Lengshuijiang",27.6880556,111.4294444,183,0,0,0
"Leiyang",26.4130556,112.8491667,76,0,0,0
"Lecheng",25.1333333,113.3333333,104,0,0,0
"Laohekou",32.3858333,111.6677778,99,0,0,0
"Lanzhou",36.0563889,103.7922222,1572,0,0,0
"Lanxi",29.2136111,119.4866667,56,0,0,0
"Lianyuan",27.6883333,111.6641667,148,0,0,0
"Langfang",39.5097222,116.6947222,19,0,0,0
"Laizhou",37.1716667,119.9213889,44,0,0,0
"Laiyang",36.9758333,120.7136111,47,0,0,0
"Laiwu",36.1927778,117.6569444,193,0,0,0
"Laibin",23.7,109.2666667,81,0,0,0
"Kunyang",27.6658333,120.5658333,102,0,0,0
"Kunming",25.0388889,102.7183333,1911,0,0,0
"Kaiyuan",23.7111111,103.2461111,1070,0,0,0
"Kaihua",23.3719444,104.2497222,1250,0,0,0
"Kaifeng",34.7911111,114.3483333,77,0,0,0
"Juye",35.3947222,116.0883333,40,0,0,0
"Juegangzhen",32.3202778,121.21,2,0,0,0
"Jiujiang",29.7333333,115.9833333,2,0,0,0
"Jishui",33.7333333,115.4,50,0,0,0
"Jishou",28.3166667,109.7166667,296,0,0,0
"Jinzhou",39.1,121.7166667,19,0,0,0
"Jinxiangzhen",27.4344444,120.6069444,8,0,0,0
"Jinshi",29.6333333,111.8833333,27,0,0,0
"Jinsha",32.0866667,121.0636111,2,0,0,0
"Jinjiang",19.7291667,110.0063889,31,0,0,0
"Jinji",23.2280556,110.8261111,64,0,0,0
"Jining",35.405,116.5813889,36,0,0,0
"Jinhua",29.1077778,119.6547222,39,0,0,0
"Jingzhou",30.3502778,112.1902778,38,0,0,0
"Tianchang",37.9980556,114.0155556,267,0,0,0
"Jingmen",31.0336111,112.2047222,93,0,0,0
"Jingling",30.65,113.1,29,0,0,0
"Jingdezhen",29.2897222,117.2022222,38,0,0,0
"Jinchang",38.4952778,102.1738889,1560,0,0,0
"Jincheng",35.5022222,112.8327778,719,0,0,0
"Jinan",36.6683333,116.9972222,29,0,0,0
"Jimo",36.3897222,120.4622222,25,0,0,0
"Jiangjin",29.2905556,106.2541667,212,0,0,0
"Jiexiu",37.0244444,111.9125,780,0,0,0
"Jieshou",33.263379216921,115.361080169678,58,0,0,0
"Jieshi",22.8166667,115.8,10,0,0,0
"Jiehu",35.5427778,118.455,125,0,0,0
"Jiazi",22.8833333,116.0666667,1,0,0,0
"Jiaxing",30.7655556,120.7483333,9,0,0,0
"Jiaozuo",35.2397222,113.2330556,93,0,0,0
"Jiaozhou",36.2838889,120.0033333,14,0,0,0
"Ningde",26.6616667,119.5227778,3,0,0,0
"Jian'ou",27.0469444,118.3252778,132,0,0,0
"Jiangyan",32.5061111,120.1427778,28,0,0,0
"Jianguang",28.2,115.7666667,7,0,0,0
"Jiangmen",22.5833333,113.0833333,10,0,0,0
"Jiangkou",25.4872222,119.1986111,9,0,0,0
"Yangjiang",21.85,111.9666667,8,0,0,0
"Ji'an",27.1333333,115.0,17,0,0,0
"Guangyuan",32.4402778,105.8213889,491,0,0,0
"Huzhou",30.8661111,120.0963889,10,0,0,0
"Hutang",31.5333333,119.4833333,3,0,0,0
"Huoqiu",32.3369444,116.2611111,41,0,0,0
"Humen",22.8266667,113.6716667,20,0,0,0
"Huizhou",23.0833333,114.4,26,0,0,0
"Qidong",31.8111111,121.655,7,0,0,0
"Huicheng",23.0369444,116.2908333,17,0,0,0
"Xinhui",22.5177778,113.0402778,5,0,0,0
"Huazhou",21.6333333,110.5833333,27,0,0,0
"Huangzhou",30.45,114.8,25,0,0,0
"Huangyan",28.6477778,121.2594444,1,0,0,0
"Huangshi",30.2166667,115.1,5,0,0,0
"Dasha",23.1027778,113.4652778,12,0,0,0
"Huangpi",30.8666667,114.3666667,15,0,0,0
"Huangmei",30.0666667,115.9333333,12,0,0,0
"Huanggang",23.6752778,117.0033333,32,0,0,0
"Daxing",39.7213889,116.3291667,33,0,0,0
"Huangchuan",32.1272222,115.0394444,37,0,0,0
"Huaiyuan",32.9594444,117.1905556,27,0,0,0
"Huainan",32.6263889,116.9969444,43,0,0,0
"Huaicheng",23.9130556,112.1788889,50,0,0,0
"Huaihua",27.5494444,109.9591667,250,0,0,0
"Huaidian",33.4333333,115.0333333,51,0,0,0
"Huaibei",33.9744444,116.7916667,41,0,0,0
"Hongjiang",27.11,109.9955556,230,0,0,0
"Heze",35.2430556,115.4411111,57,0,0,0
"Hechuan",29.9947222,106.2572222,213,0,0,0
"Yiyang",28.5891667,112.3283333,46,0,0,0
"Hepo",23.4325,115.8305556,21,0,0,0
"Hengyang",26.8880556,112.615,36,0,0,0
"Hengshui",37.7322222,115.7011111,22,0,0,0
"Hefei",31.8638889,117.2808333,18,0,0,0
"Hede",33.7680556,120.2516667,3,0,0,0
"Hecun",36.5333333,114.1111111,252,0,0,0
"Hebi",35.8991667,114.1925,138,0,0,0
"Hanzhong",33.0727778,107.0302778,514,0,0,0
"Fu'an",27.0891667,119.6452778,20,0,0,0
"Hanting",36.7708333,119.2108333,37,0,0,0
"Hangzhou",30.2552778,120.1688889,18,0,0,0
"Hangu",39.2488889,117.7891667,15,0,0,0
"Handan",36.6005556,114.4677778,69,0,0,0
"Hanchuan",30.65,113.7666667,30,0,0,0
"Hancheng",35.4602778,110.4291667,392,0,0,0
"Haizhou",34.5816667,119.1288889,34,0,0,0
"Jiaojiang",28.6802778,121.4427778,4,0,0,0
"Haimen",23.1975,116.6108333,17,0,0,0
"Haikou",24.8069444,102.585,1956,0,0,0
"Haikou",20.0458333,110.3416667,8,0,0,0
"Guye",39.7333333,118.4166667,34,0,0,0
"Guozhen",34.3536111,107.3752778,570,0,0,0
"Guli",28.8833333,120.0333333,117,0,0,0
"Guiyang",26.5833333,106.7166667,1078,0,0,0
"Guiren",33.6697222,118.1888889,22,0,0,0
"Guiping",23.3925,110.0813889,45,0,0,0
"Guilin",25.2819444,110.2863889,148,0,0,0
"Guigang",23.0963889,109.6091667,41,0,0,0
"Gucheng",32.2636111,111.6461111,89,0,0,0
"Guangzhou",23.1166667,113.25,10,0,0,0
"Guangshui",31.6183333,114.0,70,0,0,0
"Gejiu",23.3655556,103.1558333,1700,0,0,0
"Gaozhou",21.9166667,110.8666667,46,0,0,0
"Gaoyou",32.7858333,119.4277778,22,0,0,0
"Gaoping",30.7833333,106.1333333,306,0,0,0
"Gaomi",36.3833333,119.7527778,19,0,0,0
"Gaogou",34.0175,119.1886111,3,0,0,0
"Fuzhou",26.0613889,119.3061111,13,0,0,0
"Fuyang",32.9,115.8166667,16,0,0,0
"Fuyang",30.0533333,119.9519444,3,0,0,0
"Fushan",37.4958333,121.2580556,15,0,0,0
"Fuling",29.7022222,107.3919444,258,0,0,0
"Foshan",23.0333333,113.1166667,12,0,0,0
"Fenyi",27.8,114.6833333,95,0,0,0
"Fengxian",34.6936111,116.5952778,41,0,0,0
"Fengrun",39.8333333,118.1166667,18,0,0,0
"Fengkou",30.0833333,113.2666667,27,0,0,0
"Feicheng",35.2605556,117.9675,126,0,0,0
"Fangshan",39.6983333,115.9925,48,0,0,0
"Ezhou",30.4,114.8333333,21,0,0,0
"Enshi",30.3,109.4833333,523,0,0,0
"Enping",22.1833333,112.3,17,0,0,0
"Duyun",26.2666667,107.5166667,821,0,0,0
"Duobaowan",30.65,112.6333333,19,0,0,0
"Ducheng",23.2333333,111.5166667,25,0,0,0
"Xinyi",22.3541667,110.9394444,75,0,0,0
"Dongying",37.4563889,118.4855556,8,0,0,0
"Dongtai",32.8405556,120.3127778,8,0,0,0
"Dongsheng",39.8158333,109.9769444,1434,0,0,0
"Dongkan",33.9997222,119.8308333,6,0,0,0
"Donghai",22.95,115.6333333,8,0,0,0
"Dongguan",23.0488889,113.7447222,21,0,0,0
"Dongdu",35.85,117.7,179,0,0,0
"Dongcun",36.7766667,121.1597222,37,0,0,0
"Dingzhou",38.5130556,114.9955556,53,0,0,0
"Dingtao",35.0683333,115.5625,49,0,0,0
"Dezhou",37.4486111,116.2925,20,0,0,0
"Deyang",31.1333333,104.4,500,0,0,0
"Deqing",30.5477778,120.08,23,0,0,0
"Penglai",37.8086111,120.7508333,16,0,0,0
"Dengzhou",32.6822222,112.0819444,115,0,0,0
"Dengfeng",34.4552778,113.0280556,369,0,0,0
"Dazhong",33.2,120.4666667,4,0,0,0
"Zhangjiajie",29.1294444,110.4783333,180,0,0,0
"Daye",30.0833333,114.95,20,0,0,0
"Dayan",26.8687934220524,100.220718383789,2394,0,0,0
"Daxian",31.2666667,107.5166667,314,0,0,0
"Dawukou",39.0419444,106.3958333,1126,0,0,0
"Datong",32.6333333,117.05,39,0,0,0
"Daqiaozhen",29.6583333,121.4130556,2,0,0,0
"Huaxian",35.5638889,114.5058333,53,0,0,0
"Danshui",22.8,114.45,14,0,0,0
"Danjiangkou",32.5427778,111.5086111,121,0,0,0
"Dangtu",31.5666667,118.4833333,7,0,0,0
"Dancheng",33.6333333,115.1833333,50,0,0,0
"Daliang",22.8408333,113.2452778,7,0,0,0
"Dalian",38.9122222,121.6022222,23,0,0,0
"Dali",25.7,100.1833333,1981,0,0,0
"Chuzhou",32.3219444,118.2977778,22,0,0,0
"Yangchun",22.1666667,111.7833333,10,0,0,0
"Yiwu",29.3086111,120.0697222,46,0,0,0
"Chongqing",29.5627778,106.5527778,234,0,0,0
"Chonglong",29.8,104.85,363,0,0,0
"Chizhou",30.6577778,117.4830556,16,0,0,0
"Chenzhou",25.8,113.0333333,160,0,0,0
"Chengyang",35.5794444,118.8327778,123,0,0,0
"Jiangyin",31.9058333,120.2677778,13,0,0,0
"Chengdu",30.6666667,104.0666667,529,0,0,0
"Chenghai",23.4647222,116.7644444,6,0,0,0
"Chaozhou",23.6658333,116.64,11,0,0,0
"Chaohu",31.6,117.8666667,20,0,0,0
"Changzhou",31.7833333,119.9666667,7,0,0,0
"Changzhi",35.2088889,111.7386111,405,0,0,0
"Changsha",28.2,112.9666667,46,0,0,0
"Changqing",36.5575,116.7272222,44,0,0,0
"Changli",39.7041667,119.1505556,14,0,0,0
"Changleng",28.7,115.8166667,33,0,0,0
"Caohe",30.2333333,115.4333333,20,0,0,0
"Weining",26.85,104.2333333,2166,0,0,0
"Cangzhou",38.3166667,116.8666667,9,0,0,0
"Caidian",30.5833333,114.0333333,22,0,0,0
"Buhe",30.2888889,112.2372222,38,0,0,0
"Bozhou",33.8772222,115.7702778,34,0,0,0
"Botou",38.0666667,116.5666667,30,0,0,0
"Boshan",36.4833333,117.8333333,361,0,0,0
"Bose",23.8997222,106.6133333,144,0,0,0
"Binzhou",37.3666667,118.0166667,18,0,0,0
"Binzhou",23.2,108.8,131,0,0,0
"Bijie",27.3125,105.2941667,1530,0,0,0
"Bianzhuang",34.8486111,118.0447222,45,0,0,0
"Bengbu",32.9408333,117.3608333,31,0,0,0
"Beijing",39.9074977414405,116.397228240967,63,0,0,0
"Beihai",21.4833333,109.1,24,0,0,0
"Beidao",34.5686111,105.8933333,1086,0,0,0
"Beibei",29.8255556,106.4338889,230,0,0,0
"Baoying",33.2291667,119.3091667,8,0,0,0
"Langzhong",31.5755556,105.9655556,409,0,0,0
"Baoding",38.8511111,115.4902778,13,0,0,0
"Baiyin",36.5583333,104.2080556,1705,0,0,0
"Baihe",22.15,107.2333333,167,0,0,0
"Babu",24.4166667,111.5166667,115,0,0,0
"Anxiang",29.4,112.15,30,0,0,0
"Anshun",26.25,105.9333333,1386,0,0,0
"Anqiu",36.4341667,119.1925,57,0,0,0
"Anqing",30.5091667,117.0505556,9,0,0,0
"Anping",23.0333333,104.4,1394,0,0,0
"Anlu",31.2575,113.6783333,50,0,0,0
"Anjiang",27.3194444,110.1030556,210,0,0,0
"Anbu",23.4516667,116.6802778,7,0,0,0
"Jiangyou",31.7666667,104.7166667,531,0,0,0
"Suzhou",31.3113889,120.6180556,4,0,0,0
"Zhoushan",30.0202778,122.0980556,20,0,0,0
"Mudu",31.2494444,120.5102778,4,0,0,0
"Songling",31.1608333,120.6391667,5,0,0,0
"Zhoucheng",35.9122222,116.3116667,37,0,0,0
"Dalianwan",39.0286111,121.695,37,0,0,0
"Zhenlai",45.8333333,123.2,131,0,0,0
"Shuangliao",43.5063889,123.5063889,114,0,0,0
"Zhaozhou",45.6833333,125.3166667,157,0,0,0
"Zhaoyuan",45.5,125.1333333,132,0,0,0
"Zhaodong",46.0833333,125.9833333,129,0,0,0
"Zhangjiakou",40.81,114.8794444,757,0,0,0
"Zalantun",48.0,122.7166667,308,0,0,0
"Yushu",44.8,126.5333333,207,0,0,0
"Youhao",47.8666667,128.8333333,231,0,0,0
"Yingkou",40.6680556,122.2247222,2,0,0,0
"Yilan",46.3166667,129.5666667,89,0,0,0
"Yichun",47.7,128.9,490,0,0,0
"Yebaishou",41.3975,119.6408333,404,0,0,0
"Yantongshan",43.2919444,126.0094444,252,0,0,0
"Yanji",42.9075,129.5077778,179,0,0,0
"Yakeshi",49.2833333,120.7333333,658,0,0,0
"Xuanhua",40.6102778,115.0447222,605,0,0,0
"Xiuyan",40.2927778,123.2744444,76,0,0,0
"Xinqing",48.2333333,129.5,322,0,0,0
"Xinmin",41.9908333,122.8252778,27,0,0,0
"Xinglongshan",43.9561111,125.4661111,208,0,0,0
"Xingcheng",40.6166667,120.7166667,4,0,0,0
"Xilin Hot",43.9666667,116.0333333,994,0,0,0
"Xifeng",42.7372222,124.7222222,193,0,0,0
"Xiaoshi",41.2894444,124.1319444,204,0,0,0
"Wuchang",44.9,127.1833333,190,0,0,0
"Wangqing",43.3208333,129.7580556,233,0,0,0
"Wangou",42.0597222,126.9158333,720,0,0,0
"Wangkui",46.8333333,126.5,197,0,0,0
"Ulan Hot",46.0833333,122.0833333,275,0,0,0
"Tumen",42.9661111,129.8425,100,0,0,0
"Tongliao",43.6125,122.2652778,177,0,0,0
"Tieling",42.2930556,123.8413889,57,0,0,0
"Tieli",46.95,128.05,205,0,0,0
"Taonan",45.3333333,122.7833333,147,0,0,0
"Tailai",46.3833333,123.4,144,0,0,0
"Taikang",46.8333333,124.4166667,136,0,0,0
"Tahe",52.3333333,124.7333333,395,0,0,0
"Sujiatun",41.6591667,123.3391667,43,0,0,0
"Suileng",47.25,127.0833333,143,0,0,0
"Suihua",46.6405556,126.9969444,181,0,0,0
"Suifenhe",44.4,131.1666667,558,0,0,0
"Songjianghe",42.175,127.4913889,728,0,0,0
"Siping",43.1633333,124.3686111,150,0,0,0
"Shunyi",40.125,116.6452778,20,0,0,0
"Shulan",44.4166667,126.95,234,0,0,0
"Shuangyashan",46.6361111,131.1538889,176,0,0,0
"Shuangyang",43.5241667,125.6736111,196,0,0,0
"Shuangcheng",45.35,126.2833333,170,0,0,0
"Xiguit Kuangqu",40.7058333,110.2855556,1322,0,0,0
"Shenyang",41.7922222,123.4327778,48,0,0,0
"Shanhetun",44.7,127.2,195,0,0,0
"Shangzhi",45.2166667,127.9666667,174,0,0,0
"Sanchazi",42.0816667,126.6002778,550,0,0,0
"Salqin",40.5413889,110.5108333,1000,0,0,0
"Ranghulu",46.65,124.8666667,142,0,0,0
"Qitaihe",45.8,130.85,196,0,0,0
"Qiqihar",47.3408333,123.9672222,147,0,0,0
"Qinggang",46.6833333,126.0833333,203,0,0,0
"Qianguo",45.1333333,124.8,128,0,0,0
"Pingzhuang",42.0372222,119.2888889,504,0,0,0
"Panshi",42.9422222,126.0561111,311,0,0,0
"Panshan",41.1880556,122.0494444,3,0,0,0
"Nianzishan",47.5166667,122.8833333,256,0,0,0
"Nenjiang",49.1833333,125.2166667,223,0,0,0
"Nehe",48.4833333,124.8333333,207,0,0,0
"Nantai",40.9166667,122.7833333,12,0,0,0
"Nanpiao",41.0994444,120.7533333,94,0,0,0
"Nancha",47.1333333,129.2666667,160,0,0,0
"Mujiayingzi",42.1166667,118.7833333,695,0,0,0
"Mudanjiang",44.5833333,129.6,246,0,0,0
"Mishan",45.55,131.8833333,112,0,0,0
"Mingyue",43.1069444,128.9216667,393,0,0,0
"Mingshui",47.1666667,125.9166667,239,0,0,0
"Meihekou",42.5272222,125.6752778,319,0,0,0
"Manzhouli",49.6,117.4333333,630,0,0,0
"Longjing",42.7713889,129.4233333,246,0,0,0
"Longjiang",47.3302778,123.1836111,182,0,0,0
"Longfeng",46.55,125.1166667,137,0,0,0
"Liuhe",42.2725,125.7252778,344,0,0,0
"Lishu",43.3047222,124.3277778,165,0,0,0
"Linkou",45.3,130.2833333,252,0,0,0
"Linjiang",41.8069444,126.9077778,318,0,0,0
"Lingyuan",41.24,119.4011111,382,0,0,0
"Lingdong",46.5669444,131.1452778,170,0,0,0
"Liaozhong",41.5061111,122.7241667,13,0,0,0
"Liaoyuan",42.9036111,125.1358333,265,0,0,0
"Liaoyang",41.2719444,123.1730556,24,0,0,0
"Lanxi",46.2622222,126.2855556,152,0,0,0
"Langxiang",46.95,128.8833333,326,0,0,0
"Langtou",40.0261111,124.3286111,1,0,0,0
"Kuandian",40.7286111,124.7847222,272,0,0,0
"Kaiyuan",42.5330556,124.0402778,93,0,0,0
"Kaitong",44.8,123.1,140,0,0,0
"Jixi",45.3,130.9666667,201,0,0,0
"Jiutai",44.1525,125.8327778,170,0,0,0
"Jiupu",41.0666667,122.95,38,0,0,0
"Jishu",44.3166667,126.8,245,0,0,0
"Jinzhou",41.1077778,121.1416667,14,0,0,0
"Jinxi",40.75,120.8333333,10,0,0,0
"Jining",41.0275,113.1058333,1414,0,0,0
"Jilin",43.8508333,126.5602778,186,0,0,0
"Jidong",45.2166667,131.0833333,243,0,0,0
"Jiaohe",43.7286111,127.3447222,268,0,0,0
"Jiamusi",46.8333333,130.35,61,0,0,0
"Jalai Nur",49.45,117.7,542,0,0,0
"Jagdaqi",50.4166667,124.1166667,383,0,0,0
"Hushitai",41.9322222,123.5113889,58,0,0,0
"Hunchun",42.8675,130.3580556,40,0,0,0
"Hulan Ergi",47.2041667,123.6333333,151,0,0,0
"Hulan",45.9833333,126.6,130,0,0,0
"Huinan",42.6225,126.2613889,305,0,0,0
"Huanren",41.2647222,125.3666667,278,0,0,0
"Huangnihe",43.5583333,128.0238889,496,0,0,0
"Huanan",46.2166667,130.5166667,163,0,0,0
"Huadian",42.9633333,126.7477778,268,0,0,0
"Honggang",46.4666667,124.8666667,125,0,0,0
"Hohhot",40.8105556,111.6522222,1092,0,0,0
"Hengshan",45.2,130.9166667,422,0,0,0
"Helong",42.5455556,129.0025,431,0,0,0
"Heishan",41.6891667,122.1127778,15,0,0,0
"Heihe",50.2666667,127.4666667,141,0,0,0
"Hegang",47.4,130.3666667,207,0,0,0
"Harbin",45.75,126.65,168,0,0,0
"Hailun",47.45,126.9333333,227,0,0,0
"Hailin",44.5833333,129.4166667,296,0,0,0
"Hailar",49.2,119.7,619,0,0,0
"Haicheng",40.8519444,122.7416667,23,0,0,0
"Gongzhuling",43.5072222,124.8122222,205,0,0,0
"Gongchangling",41.1166667,123.45,264,0,0,0
"Genhe",50.7833333,121.5166667,706,0,0,0
"Gannan",47.9147222,123.5030556,177,0,0,0
"Fuyuan",48.3630556,134.2891667,64,0,0,0
"Fuyuan",46.4333333,127.0833333,173,0,0,0
"Fuyu",47.7833333,124.45,148,0,0,0
"Fuyu",45.1833333,124.8166667,141,0,0,0
"Fuxin",42.0588889,121.745,150,0,0,0
"Fuxin",42.0155556,121.6588889,131,0,0,0
"Fushun",41.8558333,123.9233333,90,0,0,0
"Fuli",46.7216667,131.1394444,108,0,0,0
"Fujin",47.26,132.0322222,60,0,0,0
"Fengzhen",40.4394444,113.1536111,1181,0,0,0
"Fengcheng",40.4536111,124.0716667,71,0,0,0
"Erenhot",43.6475,111.9766667,966,0,0,0
"Erdaojiang",41.7763889,126.0319444,474,0,0,0
"Dunhua",43.3725,128.2425,499,0,0,0
"Dongning",44.0627778,131.1441667,104,0,0,0
"Dongling",41.8144444,123.5758333,43,0,0,0
"Dongfeng",42.6713889,125.5252778,330,0,0,0
"Didao",45.3666667,130.8,245,0,0,0
"Dehui",44.5333333,125.7,177,0,0,0
"Datong",40.0936111,113.2913889,1041,0,0,0
"Dashitou",43.3066667,128.5113889,526,0,0,0
"Dashiqiao",40.6341667,122.5080556,10,0,0,0
"Daqing",46.5833333,125.0,142,0,0,0
"Dandong",40.1291667,124.3947222,1,0,0,0
"Linghai",41.1652778,121.3666667,25,0,0,0
"Dalai",45.5,124.3,126,0,0,0
"Chifeng",42.2683333,118.9636111,568,0,0,0
"Chengzihe",45.3333333,131.0666667,214,0,0,0
"Chengde",40.9725,117.9361111,324,0,0,0
"Chaoyang",42.6825,126.0330556,288,0,0,0
"Chaoyang",41.5702778,120.4586111,133,0,0,0
"Changtu",42.7752778,124.1127778,137,0,0,0
"Changping",40.2186111,116.2197222,51,0,0,0
"Changling",44.2666667,123.9666667,190,0,0,0
"Changchun",43.88,125.3227778,212,0,0,0
"Chaihe",44.7666667,129.7,305,0,0,0
"Boli",45.7666667,130.5166667,224,0,0,0
"Binzhou",45.7333333,127.45,206,0,0,0
"Benxi",41.2886111,123.765,156,0,0,0
"Beipiao",41.7919444,120.7791667,248,0,0,0
"Bayan",46.0833333,127.4,125,0,0,0
"Baotou",40.6522222,109.8222222,1055,0,0,0
"Baoshan",46.5586111,131.4244444,162,0,0,0
"Baoqing",46.3316667,132.2111111,90,0,0,0
"Bamiantong",44.9333333,130.5333333,252,0,0,0
"Baishishan",43.5833333,127.5666667,363,0,0,0
"Baiquan",47.5833333,126.0833333,232,0,0,0
"Baicheng",45.6166667,122.8166667,146,0,0,0
"Baishan",41.9430556,126.4286111,455,0,0,0
"Anshan",41.1236111,122.99,83,0,0,0
"Anda",46.4,125.3166667,145,0,0,0
"Alihe",50.5666667,123.7166667,420,0,0,0
"Acheng",45.5333333,126.9833333,142,0,0,0
"Zipaquira",5.0283333,-74.0058333,2656,0,0,0
"Zarzal",4.3983333,-76.0772222,693,0,0,0
"Zaragoza",7.4941667,-74.8711111,56,0,0,0
"Yumbo",3.585,-76.4958333,991,0,0,0
"Yopal",5.3394444,-72.3941667,426,0,0,0
"Yarumal",6.9647222,-75.4202778,2192,0,0,0
"Viterbo",5.0636111,-75.8752778,1067,0,0,0
"Villeta",5.0147222,-74.4747222,846,0,0,0
"Villavicencio",4.1533333,-73.635,529,0,0,0
"Villa del Rosario",7.8338889,-72.4741667,381,0,0,0
"Villanueva",10.6052778,-72.98,279,0,0,0
"Villanueva",5.2833333,-71.9666667,179,0,0,0
"Villamaria",5.0477778,-75.5155556,1843,0,0,0
"Valledupar",10.4769444,-73.2505556,163,0,0,0
"Urrao",6.3197222,-76.1383333,1833,0,0,0
"Ubate",5.3122222,-73.8191667,2704,0,0,0
"Turbo",8.0980556,-76.7316667,7,0,0,0
"Turbaco",10.3294444,-75.4083333,129,0,0,0
"Tuquerres",1.0872222,-77.6225,3106,0,0,0
"Tunja",5.5352778,-73.3677778,2717,0,0,0
"Tumaco",1.7986111,-78.8155556,1,0,0,0
"Tulua",4.0866667,-76.2,766,0,0,0
"Tolu",9.5280556,-75.5819444,3,0,0,0
"Tierralta",8.1736111,-76.0591667,99,0,0,0
"Tame",6.4641667,-71.7288889,297,0,0,0
"Sucre",8.8138889,-74.7252778,22,0,0,0
"Sonson",5.7122222,-75.3138889,2380,0,0,0
"Soledad",10.9172222,-74.7666667,10,0,0,0
"Sogamoso",5.7205556,-72.9297222,2419,0,0,0
"Socorro",6.4697222,-73.2616667,1277,0,0,0
"Soacha",4.5872222,-74.2213889,2413,0,0,0
"Sincelejo",9.3047222,-75.3977778,219,0,0,0
"Since",9.2469444,-75.1508333,120,0,0,0
"Sibate",4.4913889,-74.2605556,2684,0,0,0
"Sevilla",4.2688889,-75.9361111,1394,0,0,0
"Segovia",7.0833333,-74.7036111,638,0,0,0
"Santuario",6.1383333,-75.2641667,2134,0,0,0
"Santo Tomas",10.7611111,-74.75,3,0,0,0
"Santa Rosa de Cabal",4.8680556,-75.6213889,1827,0,0,0
"Santander de Quilichao",3.0130556,-76.4866667,1061,0,0,0
"Santa Marta",11.2472222,-74.2016667,9,0,0,0
"Santa Lucia",10.3286111,-74.9644444,10,0,0,0
"San Onofre",9.74,-75.5277778,49,0,0,0
"San Martin",3.6944444,-73.6936111,426,0,0,0
"San Marcos",8.6611111,-75.1347222,36,0,0,0
"San Juan Nepomuceno",9.9566667,-75.0866667,170,0,0,0
"San Juan del Cesar",10.7736111,-73.0083333,246,0,0,0
"San Jacinto",9.8316667,-75.1263889,236,0,0,0
"San Gil",6.5594444,-73.1361111,1277,0,0,0
"San Benito Abad",8.9316667,-75.0308333,19,0,0,0
"San Andres",12.5847222,-81.7005556,0,0,0,0
"Sampues",9.1836111,-75.3816667,161,0,0,0
"Salamina",5.4083333,-75.49,1614,0,0,0
"Sahagun",8.9494444,-75.4477778,72,0,0,0
"Sabaneta",6.15,-75.6,1803,0,0,0
"Sabanalarga",10.6377778,-74.9227778,88,0,0,0
"Roldanillo",4.4147222,-76.1547222,724,0,0,0
"Riosucio",5.4244444,-75.7058333,1845,0,0,0
"Rionegro",6.1552778,-75.3888889,2058,0,0,0
"Riohacha",11.5444444,-72.9072222,5,0,0,0
"Repelon",10.4919444,-75.1291667,20,0,0,0
"Quimbaya",4.6230556,-75.7627778,1347,0,0,0
"Quibdo",5.6947222,-76.6611111,67,0,0,0
"Puerto Tejada",3.2336111,-76.4194444,847,0,0,0
"Puerto Santander",8.3636111,-72.4075,92,0,0,0
